name,brand,quantity,generic_name,image_url,categories,labels,allergens,nutriscore,nova_group,ecoscore,origins
Geriffelte Kessel Chips Meersalz & Pfeffer,Clarkys,,Kartoffelchips,https://images.openfoodfacts.org/images/products/431/626/864/9957/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:snacks|en:cereals-and-potatoes|en:salty-snacks|en:appetizers|en:chips-and-fries|en:crisps|en:potato-crisps,,,d,,b,
Aufschnitt Grillgemüse,Rewe,100 g,,https://images.openfoodfacts.org/images/products/433/725/693/3971/2.400.jpg,en:meat-alternatives|en:meat-analogues|en:prepared-meat-cuts-substitutes,en:vegetarian|en:vegan|en:nutriscore|en:nutriscore-grade-c,de:haferfasern,c,4,,
Edle Trüffel - Bratapfel-Amaretto,Aldi,125 g,Bonbons,https://images.openfoodfacts.org/images/products/406/145/973/1897/4.400.jpg,en:snacks|en:sweet-snacks|en:cocoa-and-its-products|en:confectioneries|en:chocolate-candies|en:bonbons,en:fair-trade|en:contains-alcohol|en:fairtrade-cocoa|en:nutriscore|en:nutriscore-grade-e,en:milk|en:nuts|en:soybeans,e,4,,
Knusperecken,byodo,90 g,Chips,https://images.openfoodfacts.org/images/products/401/846/225/3205/6.400.jpg,en:snacks|en:salty-snacks|en:appetizers|en:chips-and-fries|en:meals|en:crisps,en:no-gluten|en:organic|en:vegetarian|en:eu-organic|en:vegan|en:de-oko-013|en:no-added-sugar,,c,3,,
Bio-Kesselchips Tomate & Kräuter,Lisas,125g,Kartoffelchips,https://images.openfoodfacts.org/images/products/426/027/298/7065/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:snacks|en:cereals-and-potatoes|en:salty-snacks|en:appetizers|en:chips-and-fries|en:crisps|en:potato-crisps|en:flavoured-potato-crisps|en:potato-crisps-in-sunflower-oil,en:organic|en:vegetarian|en:vegan|en:bioland|en:european-vegetarian-union|en:european-vegetarian-union-vegan|en:made-in-germany,,d,4,b,
Kirschen Süss,Odenwald,,,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:canned-foods|en:desserts|en:canned-plant-based-foods|en:canned-fruits|en:fruits-in-syrup|en:cherries-in-syrup,,,,,,
Schwarze Johannisbeere Marmelade,K-Classik,450g,Aufstrich,https://images.openfoodfacts.org/images/products/433/718/592/8307/3.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:breakfasts|en:spreads|en:plant-based-spreads|en:sweet-spreads|en:fruit-and-vegetable-preserves|en:jams,,,d,4,b,
Lätta au beurre,Lätta,225 g,Aufstrich,https://images.openfoodfacts.org/images/products/871/920/004/1318/3.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:fats|en:spreads|en:plant-based-spreads|en:vegetable-fats|en:spreadable-fats|en:margarines,,en:milk,d,4,c,
Müesli croquant,Biofarm,500unknown,Müsli,https://images.openfoodfacts.org/images/products/761/163/130/2079/14.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:breakfasts|en:cereals-and-potatoes|en:cereals-and-their-products|en:breakfast-cereals|en:cereals-with-fruits|en:mueslis|en:mueslis-with-fruits,,en:gluten|en:nuts,b,3,b,
Ölsardinen,Nixe,128g,Fisch,https://images.openfoodfacts.org/images/products/20046217/3.400.jpg,en:seafood|en:fishes-and-their-products|en:canned-foods|en:fishes|en:fatty-fishes|en:canned-fishes|en:sardines|en:canned-sardines|en:sardines-in-oil|en:sardines-in-olive-oil,en:fishing-method|en:seine-fishing,en:fish,b,3,e,"fr:Atlantique Centre-Est,Central-East Atlantic Ocean"
Sahne Pudding Schoko,Gut & Günstig,200 g,Pudding,https://images.openfoodfacts.org/images/products/431/159/646/0519/6.400.jpg,en:desserts|en:puddings,en:german-agricultural-society|en:gold-medal-of-the-german-agricultural-society|en:sustainable-farming|en:2017-gold-medal-of-the-german-agricultural-society|en:utz-certified|en:utz-certified-cocoa,en:milk,c,4,,
Dinkel Butterplätzchen,Bohlsener Mühle,125 g,Kekse,,en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:biscuits-and-crackers|en:biscuits,en:organic|en:bioland|en:no-palm-oil,en:milk,e,3,c,
Bauer Yoghurt,Bauer,250g,Fruchtjoghurt,,en:dairies|en:fermented-foods|en:fermented-milk-products|en:desserts|en:dairy-desserts|en:fermented-dairy-desserts|en:fermented-dairy-desserts-with-fruits|en:yogurts|en:fruit-yogurts|en:multifruit-yoghurts,,,,,b,
Bio-Bonbons Waldbeeren,Bio Me,75 g,,https://images.openfoodfacts.org/images/products/405/445/130/0123/1.400.jpg,en:snacks|en:sweet-snacks|en:confectioneries|en:candies,en:no-gluten|en:organic|en:vegetarian|en:eu-organic|en:vegan|en:natural-flavors|en:no-lactose|de:at-bio-001,,e,4,b,
Paprika-Granatapfelcreme,Kalamatos,180 g,,https://images.openfoodfacts.org/images/products/426/042/159/4328/1.400.jpg,en:plant-based-foods-and-beverages|en:canned-foods|en:meals|en:vegetable-based-foods-and-beverages|en:prepared-salads|en:canned-prepared-salads,en:made-in-germany,,d,,,
Lebertran Öl,,1pcs,,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:fats|en:vegetable-fats|en:vegetable-oils,,,e,2,,
Buchweizenvollkornmehl,biozentralle,500 g,Mehl,https://images.openfoodfacts.org/images/products/400/500/910/1723/5.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:cereals-and-their-products|en:flours|en:cereal-flours|en:buckwheat-flours,en:organic|en:eu-organic|de:eg-öko-verordnung|en:de-oko-001,,a,1,,
Bärlauch veganer Brotaufstrich,Vemondo,180g,Aufstrich,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:spreads|en:plant-based-spreads,en:vegetarian|en:organic|en:eu-organic|en:vegan|de:eg-öko-verordnung|en:de-oko-003|en:european-vegetarian-union|en:european-vegetarian-union-vegan|en:nutriscore|en:nutriscore-grade-d|en:v-label-international|en:v-label-international-vegan,,d,3,,Europäische Union und Nicht-Europäische Union
Kidney Bohnen Nur Puur,Nur Puur,230g,,https://images.openfoodfacts.org/images/products/426/036/027/1526/4.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:legumes-and-their-products|en:legumes|en:seeds|en:legume-seeds|en:pulses|en:common-beans|en:red-beans,en:organic|en:eu-organic|en:non-eu-agriculture|en:made-in-belgium|en:nl-bio-01,,a,3,,
Speisesalz,JuraSel - Schweizer Salinen AG,200g,Salz,,en:condiments|en:salts|en:table-salts|fr:sels-fins|en:groceries,en:made-in-swiss,,,2,,Suisse
Hüner Frikassee,Frosta,500g,,https://images.openfoodfacts.org/images/products/06255424/1.400.jpg,en:meats-and-their-products|en:frozen-foods|en:meals|en:meals-with-meat|en:poultry-meals|en:meals-with-chicken,,en:gluten,c,3,d,"Deutschland,Brasilien,Indonesien"
Delicia Erdbeeren Marmelade,Hero,320g,Beerenmarmelade,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:breakfasts|en:spreads|en:fruits-based-foods|en:plant-based-spreads|en:sweet-spreads|en:fruit-and-vegetable-preserves|en:jams|en:berry-jams|en:strawberry-jams,,,d,4,b,
Gelbe Datteltomaten in Tomatensaft,Finagricola S.Coop.,350 g ℮,Gemüse,https://images.openfoodfacts.org/images/products/405/648/952/4410/6.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:canned-foods|en:vegetables-based-foods|en:canned-plant-based-foods|en:vegetables|en:canned-vegetables|en:tomatoes-and-their-products|en:tomatoes|en:canned-tomatoes|en:peeled-tomatoes|fr:tomates-entieres-pelees-au-jus,en:made-in-italy,,b,,a,
Heiße Kakaobohne,Edelmond,250g,,https://images.openfoodfacts.org/images/products/425/117/150/0899/4.400.jpg,en:cocoa-and-its-products|en:cocoa-and-chocolate-powders,en:fair-trade|en:no-gluten|en:organic|en:vegetarian|en:eu-organic|en:fairtrade-international|en:vegan,,,1,e,
Soja Sesam Woksaus,,175ml,Soße,https://images.openfoodfacts.org/images/products/871/062/429/3659/1.400.jpg,en:condiments|en:sauces|en:soy-sauces,,,,,a,
Aufbackbrötchen Bio Super Panini Rustic,Schnitzer,180g (2 Stück),Brot,https://images.openfoodfacts.org/images/products/402/299/330/0208/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:breads,en:organic|en:eu-organic,en:eggs|en:lupin,b,4,,
Getrocknete Tomaten in Pflanzenöl,,,,https://images.openfoodfacts.org/images/products/590/747/653/3375/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:vegetables-based-foods|en:dried-products|en:dried-plant-based-foods|en:tomatoes-and-their-products|en:dried-vegetables|en:dried-tomatoes,,,e,,,
Bio-Artischocken,Spar Natur pur,110g,Gemüse,https://images.openfoodfacts.org/images/products/910/000/082/9234/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:vegetables-based-foods|en:vegetables|en:vegetable-rods|en:artichokes|en:artichoke-hearts,en:organic|en:eu-organic|en:no-gmos|de:ohne-gentechnik-hergestellt|en:it-bio-006,,,,a,
"Chips, frisch Ungarisch",funny Frisch,40g,Kartoffelchips,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:snacks|en:cereals-and-potatoes|en:salty-snacks|en:appetizers|en:chips-and-fries|en:crisps|en:potato-crisps,,,d,4,b,
Sandwich Schreiben mit Cheddar,Milbona,1pcs,Käse,https://images.openfoodfacts.org/images/products/405/648/961/7976/1.400.jpg,en:dairies|en:fermented-foods|en:fermented-milk-products|en:cheeses|en:cow-cheeses|en:cheeses-from-the-united-kingdom|en:cheeses-from-england|en:cheddar-cheese,en:nutriscore|en:nutriscore-grade-e,,e,,c,
KicherSnacks mit Salz,Nutripur,120 g,Nüsse,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:snacks|en:salty-snacks|en:nuts-and-their-products|en:nuts|en:salted-nuts,en:no-gluten,,d,3,,
Grüne Peperoni gefüllt mit Frischkäse,Genusswelt,150 g,Gewürzgurken,https://images.openfoodfacts.org/images/products/42436331/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:snacks|en:canned-foods|en:salty-snacks|en:vegetables-based-foods|en:appetizers|en:canned-plant-based-foods|en:pickles|en:canned-vegetables|en:plant-based-pickles|en:pickled-vegetables|en:pickled-peppers|de:gefüllte-peperoni,de:unter-schutzatmosphäre-verpackt,en:milk,e,4,,
Schwedische Kesselchips Meersalz,Sun Snacks,150 g,Kartoffelchips,https://images.openfoodfacts.org/images/products/406/146/171/4840/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:snacks|en:cereals-and-potatoes|en:salty-snacks|en:appetizers|en:chips-and-fries|en:crisps|en:potato-crisps|en:potato-crisps-in-sunflower-oil,,,d,3,b,
Hausmacher Eiernudeln - Gartenkräuter,Karls,500 g,Nudeln,https://images.openfoodfacts.org/images/products/401/872/230/5880/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:cereals-and-their-products|en:pastas|en:noodles,,en:eggs|en:gluten,a,1,,Deutschland
Feine Waffel Mischung,,400 g,Kekse,https://images.openfoodfacts.org/images/products/431/626/864/7007/1.400.jpg,en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:biscuits-and-crackers|en:cocoa-and-its-products|en:confectioneries|en:biscuits|en:chocolate-candies|en:pastries,en:rainforest-alliance,en:eggs|en:gluten|en:milk,e,4,c,
Feiner Gurkentopf,Hofladen Austermann,500g,Gewürzgurken,https://images.openfoodfacts.org/images/products/426/013/177/0050/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:canned-foods|en:vegetables-based-foods|en:canned-plant-based-foods|en:pickles|en:canned-vegetables|en:plant-based-pickles|en:pickled-vegetables|en:pickled-cucumbers|en:gherkins,,,c,,,
Bunter Quinoa,Rapunzel,250g,,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:seeds|en:cereals-and-their-products|en:cereal-grains|en:quinoa,en:organic|en:eu-organic|en:de-oko-006,,a,1,d,
Fruchtige Eine Gums,Candies World,300 g,Gummibärchen,https://images.openfoodfacts.org/images/products/431/626/859/4196/4.400.jpg,en:snacks|en:sweet-snacks|en:confectioneries|en:candies|en:gummi-candies,en:natural-flavors,,d,4,b,
Feiner Rührkuchen Stracciatella,K-Classic,400g,Kuchen,,en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:cakes,en:fair-trade|en:fairtrade-international,en:eggs|en:gluten|en:soybeans,e,4,,
Erdnüsse in der Schale,Bresolin,,Nüsse,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:legumes-and-their-products|en:legumes|en:fruits-based-foods|en:nuts-and-their-products|en:nuts|en:peanuts,,,,,e,
5 korn flocken,Antersdorfer,500 g,,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:breakfasts|en:cereals-and-potatoes|en:cereals-and-their-products|en:breakfast-cereals|en:flakes|en:cereal-flakes|en:rolled-flakes|en:blend-of-rolled-cereal-flakes,,,,,e,
Veganer Schinken Spicker Bunter Pfeffer,Rügenwalder Mühle,80 g,,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:meat-alternatives|en:meat-analogues|en:prepared-meat-cuts-substitutes|en:ham-substitutes,en:vegetarian|en:vegan|en:european-vegetarian-union|en:european-vegetarian-union-vegan|en:green-dot,,c,4,b,
Kompott - Apfel-Aprikosen mit Yuzu,Gourmet Finest Cuisine,280 g,,https://images.openfoodfacts.org/images/products/406/145/905/9670/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:desserts|en:fruits-based-foods|en:compotes,en:vegetarian|en:vegan|en:european-vegetarian-union|en:european-vegetarian-union-vegan|en:nutriscore|en:nutriscore-grade-a,,a,3,a,
Reiswaffeln Rice Cakes,Spar,100g,,https://images.openfoodfacts.org/images/products/871/067/115/3906/4.400.jpg,en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:susser-snack,en:no-gluten|en:sustainable-farming|en:rainforest-alliance|en:rainforest-alliance-cocoa|en:utz-certified,en:soybeans,e,4,,
Pflaumen Fruchtdessert,Golden Fruit,360 g,Aufstrich,https://images.openfoodfacts.org/images/products/200/909/900/9190/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:breakfasts|en:spreads|en:plant-based-spreads|en:sweet-spreads|en:fruit-and-vegetable-preserves|en:citrus-jams|en:marmalades,,,,4,,
Farmer Kartoffelchips,Sun Snacks,130 g,Kartoffelchips,https://images.openfoodfacts.org/images/products/406/146/192/2818/7.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:snacks|en:cereals-and-potatoes|en:salty-snacks|en:appetizers|en:chips-and-fries|en:meals|en:crisps|en:potato-crisps|en:flavoured-potato-crisps|en:potato-crisps-in-sunflower-oil,en:vegetarian|en:vegan|en:european-vegetarian-union|en:european-vegetarian-union-vegan,en:milk,d,4,b,
Froop - Kirsche,Müller,150g,Fruchtjoghurt,,en:dairies|en:fermented-foods|en:fermented-milk-products|en:desserts|en:dairy-desserts|en:fermented-dairy-desserts|en:fermented-dairy-desserts-with-fruits|en:yogurts|en:fruit-yogurts,en:no-artificial-preservatives,en:milk,c,4,b,
Frische Teigtaschen - Gemüse,Steinhaus,208 g,Ravioli,https://images.openfoodfacts.org/images/products/400/933/790/4124/1.400.jpg,en:meals|en:pasta-dishes|en:stuffed-pastas|en:ravioli|en:japanese-ravioli|en:vegetable-gyoza,,en:celery|en:gluten|en:sesame-seeds|en:soybeans,d,4,,
Gewürzgurken / Cornichon,K-Bio,,Gewürzgurken,https://images.openfoodfacts.org/images/products/430/017/546/0002/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:canned-foods|en:vegetables-based-foods|en:canned-plant-based-foods|en:pickles|en:canned-vegetables|en:plant-based-pickles|en:pickled-vegetables|en:pickled-cucumbers|en:gherkins,en:organic|en:eu-organic|en:de-oko-021,,,,,
Heidebeere Intense,Bonne Maman,235 g,Beerenmarmelade,https://images.openfoodfacts.org/images/products/360/858/085/6450/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:breakfasts|en:spreads|en:fruits-based-foods|en:plant-based-spreads|en:sweet-spreads|en:fruit-and-vegetable-preserves|en:jams|en:berry-jams|en:bilberries-jams,,,d,4,b,
Haferflocken Extrazart,Brüggen,500 g,,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:breakfasts|en:cereals-and-potatoes|en:cereals-and-their-products|en:breakfast-cereals|en:flakes|en:cereal-flakes|en:extruded-flakes|en:rolled-flakes|en:rolled-oats,,,a,,b,
Hot Dog Würstchen in zarter Eigenhaut,Böklunder,413 g,Wurst,https://images.openfoodfacts.org/images/products/400/040/432/8416/1.400.jpg,en:meats-and-their-products|en:meats|en:prepared-meats|en:cured-sausages|en:sausages,,,e,4,,
High Protein Linsenwaffeln,Sondey,100g,Brot,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:breads|en:lentil-cake,en:vegetarian|en:no-gluten|en:vegan|en:nutriscore,,a,1,,Germany
Meggle Alpenzart,Meggle,250 g,Aufstrich,https://images.openfoodfacts.org/images/products/403/490/000/3980/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:spreads|en:plant-based-spreads|en:spreadable-fats|de:mischfette|de:mischstreichfett|de:streichfette,,en:milk,d,3,,
"Fruit 3 - Erdbeere, Grüner Apfel & Himbeere",Mentos,33 g,,,en:snacks|en:sweet-snacks|en:confectioneries|en:chewing-gum,,en:soybeans,,4,,
Knusper Joghurt Himbeer Müsli,Kölln,500g,Müsli,https://images.openfoodfacts.org/images/products/400/054/000/3567/11.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:breakfasts|en:cereals-and-potatoes|en:cereals-and-their-products|en:breakfast-cereals|en:cereals-with-fruits|en:mueslis|en:mueslis-with-fruits,en:low-or-no-fat|en:sustainable|en:low-fat|en:no-artificial-flavors|en:reduced-fat|en:sustainable-palm-oil|en:30-less-fat,en:gluten|en:milk,d,4,c,
Hessischer Schmand,Schwälbchen,200g,Sahne,https://images.openfoodfacts.org/images/products/400/853/403/1671/2.400.jpg,en:dairies|en:fermented-foods|en:fermented-milk-products|en:creams|en:fermented-creams|en:sour-creams|en:smetana,en:organic|en:eu-organic|en:no-gmos|de:eg-öko-verordnung|de:ohne-gentechnik,,d,,,EU-/Nicht EU- Landwirtschaft
Gemüse Traum Karotte Kräuter Frischkäse,Almette,140 g,Frischkäse,https://images.openfoodfacts.org/images/products/400/267/115/5740/1.400.jpg,en:dairies|en:fermented-foods|en:fermented-milk-products|en:cheeses|en:cream-cheeses,,en:milk,d,3,d,
Pfeffer Schwarz gemahlen,,,,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:condiments|en:spices|en:peppers|en:black-peppers|en:groceries,,,,,,
Sauce Tomate aux légumes grillés,Mutti,200unknown,Tomatensoße,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:condiments|en:vegetables-based-foods|en:sauces|en:tomatoes-and-their-products|en:tomato-sauces|en:groceries,en:green-dot|en:made-in-italy|en:no-added-sugar,,a,4,,Italie
Dm Bio Basis Frühstücksbrei,DmBio,500 g,,https://images.openfoodfacts.org/images/products/401/035/532/9103/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:breakfasts|en:cereals-and-potatoes|en:cereals-and-their-products|en:breakfast-cereals,en:organic|en:vegetarian|en:eu-organic|en:vegan|de:eg-öko-verordnung|en:no-added-sugar,en:gluten|en:nuts,a,1,c,
Porridge Hafermahlzeit Mehrkorn,Lieblings,350 g,,https://images.openfoodfacts.org/images/products/431/626/863/3185/3.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:breakfasts|en:cereals-and-potatoes|en:cereals-and-their-products|en:breakfast-cereals|en:porridge|en:plain-porridge,en:no-added-sugar,en:gluten|en:gluten|de:weizenart,a,1,d,
Schoko Madeleines,,,Kuchen,https://images.openfoodfacts.org/images/products/401/553/700/2010/1.400.jpg,en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:cakes|en:pound-cake|en:madeleines|en:susser-snack,en:no-gluten,en:eggs,e,4,b,
Bioland-Rösti-Kroketten,Schwarmstedter,300 g,,https://images.openfoodfacts.org/images/products/400/618/100/6240/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:frozen-foods|en:frozen-plant-based-foods|de:gefrorene-kartoffeln,en:no-gluten|en:organic|en:bioland|en:no-lactose|de:kartoffeln-aus-deutschland,,c,4,,"Deutschland,Europäische Union"
